country,target domain,CLS,LCP,FID,OSI,category
US,https://ticketek.com.au,,,,,ecom
US,https://atgtickets.com,0.01830,2146.16950,73.00000,1667.59254,ecom
US,https://ticketmaster.com.au,,,,,ecom
US,https://ticketmaster.ie,,,,,ecom
US,https://ticketmasterpartners.com,0.00000,976.50800,211.00000,1199.25681,ecom
US,https://eventim.com,0.00663,1140.75400,500.00000,1576.28303,ecom
US,https://rarevinyl.com,0.02314,2344.45525,361.00000,5897.85313,ecom
US,https://ticketcity.com,0.00000,2150.87500,602.00000,2412.10766,ecom
US,https://eplus.jp,0.36786,3621.45010,72.00000,3717.56567,ecom
US,https://shop.darksiderecords.com,0.22131,8090.98935,499.00000,11900.61132,ecom
US,https://axs.co.uk,,,,,ecom
US,https://pocamarket.com,0.00001,1068.67000,303.00000,1837.97770,ecom
US,https://ticketmaster.fr,,,,,ecom
US,https://stubhub.co.uk,0.06574,5474.01400,495.00000,5159.56680,ecom
US,https://ticketmaster.nl,,,,,ecom
US,https://ticketone.it,0.00000,2535.11750,72.00000,1661.57786,ecom
US,https://eventim.de,0.00000,2477.57000,183.00000,1582.49654,ecom
US,https://valleymusictravel.com,0.16834,2669.41100,198.00000,2955.62375,ecom
US,https://straykidsworldtour.com,0.00276,4739.69950,186.00000,2550.86305,ecom
US,https://pia.jp,0.19796,6511.76400,126.00000,6854.09231,ecom
US,https://shop.axs.co.uk,,,,,ecom
US,https://eventbrite.com.au,0.00293,7074.20210,379.00000,3756.23726,ecom
US,https://enhypen-official.us,,,,,ecom
US,https://shop.enhypen-official.us,0.03064,1092.91390,625.00000,1766.23110,ecom
US,https://ticketswap.com,,,,,ecom
US,https://tuboleta.com,0.00056,2716.27910,448.00000,2810.01396,ecom
US,https://eventbrite.ie,0.00294,6747.86950,65.00000,2632.12085,ecom
US,https://arep.co,,,,,ecom
US,https://globalinterpark.com,0.00359,3129.21350,48.00000,5391.43416,ecom
US,https://thaiticketmajor.com,0.00010,3211.72925,263.00000,3001.94979,ecom
US,https://ticketweb.ca,,,,,ecom
US,https://hallyusuperstore.com,0.06522,3262.49850,246.00000,2045.88135,ecom
US,https://wearesuper.co,0.00005,2697.87070,280.00000,2368.93570,ecom
US,https://tixcraft.com,0.30649,6441.47930,202.00000,3955.05931,ecom
US,https://axsmarketplace.com,,,,,ecom
US,https://kpoptickets-com.myshopify.com,0.00829,1800.62980,67.00000,1489.28756,ecom
US,https://ticketmaster.de,,,,,ecom
US,https://sympla.com.br,0.42932,5517.05530,908.00000,3461.36078,ecom
US,https://ticketmaster.es,,,,,ecom
US,https://t-mobile-reserved-tickets.com,0.07148,2942.77800,105.00000,2172.93112,ecom
US,https://peatix.com,0.31255,1852.61625,178.00000,1525.07846,ecom
US,https://ticketmaster.co.nz,,,,,ecom
US,https://kindredstorieshtx.com,0.00694,1165.93940,199.00000,5606.41505,ecom
US,https://ticketmaster.ae,,,,,ecom
US,https://frontiertouring.com,0.22695,3982.78335,282.00000,1719.76144,ecom
US,https://boldtypetickets.com,0.10913,5244.71550,48.00000,5113.87935,ecom
US,https://livenation.co.uk,0.08433,2786.77700,235.00000,2184.65627,ecom
US,https://rick-remender.squarespace.com,0.02694,4745.80255,550.00000,2453.48185,ecom
US,https://premiumseatsusa.com,0.08840,3459.98800,215.00000,2226.21227,ecom
US,https://twickets.live,0.01982,1052.37800,140.00000,912.14188,ecom
US,https://eventbrite.hk,0.00321,3615.88500,53.00000,2135.97460,ecom
US,https://livenation.hk,0.00309,2790.74600,558.00000,2852.50090,ecom
US,https://vivapayments.com,0.05926,2380.88150,625.00000,4641.24404,ecom
US,https://seatics.com,0.00119,3001.44000,17.00000,3130.00930,ecom
US,https://t-mobile-concert-perks.com,0.24567,2224.81350,116.00000,2372.08195,ecom
US,https://drownedworldrecords.com,0.00000,970.64190,205.00000,1475.63378,ecom
US,https://ticketjam.jp,0.00000,2334.56600,78.00000,2558.38527,ecom
US,https://ticketmaster.no,,,,,ecom
US,https://aiyingshi.tv,,,,,ecom
US,https://etickets.ca,0.29357,5348.53572,398.00000,5121.91943,ecom
US,https://oeticket.com,,,,,ecom
US,https://ticketmelon.com,1.15289,12645.93900,285.00000,6508.16270,ecom
US,https://puntoticket.com,0.02696,3414.30000,416.00000,4915.05289,ecom
US,https://lneallaccess.sharepoint.com,0.00000,2857.89000,57.00000,2315.39300,ecom
US,https://dahepiao.com,,,,,ecom
US,https://ticketmaster.it,0.00585,1092.15300,394.00000,1011.94017,ecom
US,https://ticketmaster.com,,,,,ecom
US,https://axs.com,,,,,ecom
US,https://ticketweb.com,,,,,ecom
US,https://shop.axs.com,,,,,ecom
US,https://ticketmaster.ca,,,,,ecom
US,https://seetickets.com,,,,,ecom
US,https://ticketmaster.com.mx,,,,,ecom
US,https://ticketmaster.co.uk,,,,,ecom
UK,https://pricerunner.com,0.00000,1447.85620,168.00000,1703.53470,ecom
UK,https://idealo.co.uk,0.03620,1672.18820,117.00000,1686.08114,ecom
UK,https://pricespy.co.uk,0.00863,1525.20510,392.00000,1914.57162,ecom
UK,https://bizrate.com,0.00000,2994.98400,298.00000,3039.45768,ecom
UK,https://kelkoo.co.uk,,,,,ecom
UK,https://shopping.com,0.09499,3266.69900,169.00000,4036.02300,ecom
UK,https://shoppermeet.net,,,,,ecom
UK,https://ceneo.pl,0.01740,1681.00270,183.00000,1799.61879,ecom
UK,https://grabasaving.com,0.00192,812.03100,28.00000,10793.42126,ecom
UK,https://coffeefriend.co.uk,0.01669,2084.85950,188.00000,9127.87389,ecom
UK,https://idealo.de,0.04733,1466.99460,329.00000,3400.22144,ecom
UK,https://shoparize.com,0.01258,2914.55787,196.00000,4326.86011,ecom
UK,https://smartprix.com,0.00000,850.27740,50.00000,942.37319,ecom
UK,https://heureka.cz,0.00000,1955.82350,110.00000,1218.46068,ecom
UK,https://olx.pt,0.03830,5025.73500,717.00000,4503.22739,ecom
UK,https://skinflint.co.uk,0.00000,2170.15400,740.00000,2411.12683,ecom
UK,https://bestproducts.com,0.02873,2341.45880,556.00000,2611.64869,ecom
UK,https://tweakers.net,,,,,ecom
UK,https://mr.shopping,0.00174,824.32000,37.00000,1334.07313,ecom
UK,https://circlegoods.net,0.00030,1369.87070,190.00000,2464.81400,ecom
UK,https://tekshop.co.uk,0.33641,3300.65325,46.00000,1715.99499,ecom
UK,https://mydealz.de,,,,,ecom
UK,https://shopping.yahoo.com,0.00000,1326.04150,41.00000,1308.28900,ecom
UK,https://idealo.fr,0.04265,1486.61110,212.00000,2747.99974,ecom
UK,https://a1smartshop.com,,,,,ecom
UK,https://prisjakt.nu,0.19704,1981.57020,1007.00000,3903.00163,ecom
UK,https://akakce.com,0.00545,655.15000,28.00000,511.33200,ecom
UK,https://theelectronicswarehouse.co.uk,0.01439,3475.41700,310.00000,1688.93576,ecom
UK,https://duronic.com,0.50719,4580.22250,106.00000,4068.74769,ecom
UK,https://comparis.ch,,,,,ecom
UK,https://britdeals.co.uk,,,,,ecom
UK,https://adoebike.com,,,,,ecom
UK,https://kakaku.com,0.00000,3845.03550,170.00000,5414.43283,ecom
UK,https://bestprice.gr,,,,,ecom
UK,https://arukereso.hu,0.63807,1524.25000,51.00000,1328.37960,ecom
UK,https://amevista.com,,,,,ecom
UK,https://kuantokusta.pt,,,,,ecom
UK,https://trovaprezzi.it,,,,,ecom
UK,https://91miaoshou.com,0.24904,4061.23450,84.00000,4735.32284,ecom
UK,https://pricechase.co.uk,0.00214,1261.92400,41.00000,841.18738,ecom
UK,https://pricerunner.dk,0.00000,1416.62650,152.00000,1514.24506,ecom
UK,https://hotline.ua,0.10575,2112.40700,193.00000,3344.76740,ecom
UK,https://smartappliancesuk.com,,,,,ecom
UK,https://heureka.sk,0.00006,2145.63050,200.00000,1977.76211,ecom
UK,https://shophumm.com,0.00707,1817.38900,189.00000,1993.89860,ecom
UK,https://cimri.com,,,,,ecom
UK,https://zbozi.cz,0.00982,2585.44200,222.00000,1787.06170,ecom
UK,https://priceoye.pk,,,,,ecom
UK,https://click-ecom.com,,,,,ecom
UK,https://aucfan.com,0.00906,2982.67850,148.00000,3837.77365,ecom
UK,https://epey.com,0.15493,1305.49450,90.00000,2051.23619,ecom
UK,https://compari.ro,0.47532,1303.21350,107.00000,1031.18670,ecom
UK,https://pricerunner.se,0.00018,2229.53360,205.00000,1703.04075,ecom
UK,https://skapiec.pl,0.00021,1322.67800,503.00000,3583.06882,ecom
UK,https://yadore.com,0.00334,801.92900,29.00000,549.41300,ecom
UK,https://custojusto.pt,0.00545,1405.11403,33.00000,,ecom
UK,https://zap.co.il,,,,,ecom
UK,https://duotts.com,0.04306,6090.86611,543.00000,14861.04997,ecom
UK,https://idealo.it,0.04192,1278.33610,83.00000,1409.38262,ecom
UK,https://prisjakt.no,0.00674,1387.82600,1180.00000,4497.29888,ecom
UK,https://pricechecker.co.uk,0.02909,1728.82810,210.00000,3697.09659,ecom
UK,https://idealo.es,0.00669,1465.56500,8411.00000,10447.91711,ecom
UK,https://fivetech.co.uk,0.05555,1583.89220,298.00000,1464.14670,ecom
UK,https://geizhals.de,0.00000,954.99000,239.00000,1377.57850,ecom
UK,https://ek.ua,0.01881,2710.27780,404.00000,2746.64411,ecom
UK,https://moyo.ua,0.05402,2033.44370,597.00000,4653.65428,ecom
UK,https://shopforward.eu,0.00651,2385.06000,62.00000,1302.94376,ecom
UK,https://cheapledtvs.co.uk,0.21507,2512.39900,110.00000,1702.33708,ecom
UK,https://shoppingin.eu,0.00175,1199.22310,118.00000,1625.68626,ecom
UK,https://toppreise.ch,,,,,ecom
UK,https://ubuy.fr,0.05341,1371.98930,85.00000,2297.91031,ecom
UK,https://ledenicheur.fr,0.00555,2314.68695,287.00000,11144.01446,ecom
UK,https://coolblue.de,0.29154,1775.50200,116.00000,1353.39559,ecom
UK,https://yottabrick.com,0.03068,1427.78535,593.00000,1324.37813,ecom
UK,https://compareaprice.co.uk,0.08528,1641.61000,96.00000,1749.62689,ecom
UK,https://buybestgear.com,,,,,ecom
UK,https://ibuture.com,0.00245,1198.51800,82.00000,2025.66911,ecom
UK,https://geizhals.at,0.00525,967.70800,209.00000,1090.47773,ecom
UK,https://washerhouse.com,0.15828,705.59050,180.00000,1239.38207,ecom
UK,https://beslist.nl,0.00089,1224.34600,53.00000,753.38000,ecom
UK,https://beyondcheap.com,0.00823,2833.31690,268.00000,2250.71063,ecom
UK,https://pricespy.co.nz,0.00799,1487.25625,648.00000,3650.56019,ecom
UK,https://buscape.com.br,0.00343,3123.70645,649.00000,5235.21613,ecom
UK,https://ariete.net,0.13088,2245.73775,5890.00000,10244.41455,ecom
UK,https://shopzilla.com,0.00041,1381.62950,93.00000,1267.14508,ecom
UK,https://guenstiger.de,0.00545,667.30820,51.00000,513.27200,ecom
UK,https://maxmat.pt,0.09391,1349.61700,87.00000,1807.95474,ecom
UK,https://iprice.hk,0.00244,2475.34850,92.00000,1872.94951,ecom
UK,https://pazaruvaj.com,0.06867,1782.63850,125.00000,1830.64491,ecom
UK,https://onesportglobal.com,0.29580,1467.49295,593.00000,4281.65632,ecom
UK,https://eponuda.com,0.01470,4480.81500,16.00000,19206.13922,ecom
UK,https://f.ua,0.00212,737.16360,61.00000,1122.80422,ecom
UK,https://nabava.net,0.00000,2393.08520,57.00000,931.77041,ecom
UK,https://fatbat.uk,0.69450,5798.27210,155.00000,1988.60212,ecom
UK,https://nomnomz.co.uk,0.03718,1172.37840,6301.00000,21366.16660,ecom
UK,https://argep.hu,0.00000,607.65000,101.00000,511.76700,ecom
UK,https://kieskeurig.nl,0.01913,3324.04150,141.00000,2186.72455,ecom
UK,https://wobi.co.il,,,,,ecom
UK,https://grizzlytools.shop,0.04797,1583.54400,20.00000,922.44842,ecom
UK,https://eleglide.com,0.00024,3347.01750,255.00000,5128.21514,ecom
UK,https://bizrate.com,0.00000,2760.46050,116.00000,2467.72650,ecom
UK,https://bestdealsusa.com,0.00432,2087.24780,252.00000,2286.67232,ecom
UK,https://shopping.yahoo.com,0.00000,1285.04250,39.00000,1269.33200,ecom
UK,https://beyondcheap.com,0.00823,3926.67185,633.00000,2047.48119,ecom
UK,https://shoppermeet.net,0.10331,1464.53100,225.00000,1622.42386,ecom
UK,https://bestproducts.com,0.02873,1885.36900,448.00000,2254.39231,ecom
UK,https://ordertvandinternet.com,0.01315,3515.24780,292.00000,2811.75578,ecom
UK,https://shawp.site,0.00000,1654.30550,170.00000,915.92701,ecom
UK,https://mags.com,0.00000,2339.10925,93.00000,1798.10432,ecom
UK,https://grabasaving.com,0.00192,978.72000,198.00000,1667.70703,ecom
UK,https://wooshoppaas.com,,,,,ecom
UK,https://91miaoshou.com,1.40365,4755.57350,75.00000,4549.45733,ecom
UK,https://cruiseassistant.info,0.09773,1482.28025,65.00000,1163.25146,ecom
UK,https://tweakers.net,0.00000,1711.42240,103.00000,1248.83067,ecom
UK,https://circlegoods.net,0.00030,1303.59510,37.00000,1948.22216,ecom
UK,https://doktox.com,0.05782,2372.27050,39.00000,2045.73850,ecom
UK,https://pdddoge.com,,,,,ecom
UK,https://kakaku.com,0.00000,4615.44600,217.00000,6107.76988,ecom
UK,https://dailymailtab.com,0.12610,1470.85483,108.50000,1300.17990,ecom
UK,https://smartprix.com,0.00000,875.54750,63.00000,860.74669,ecom
UK,https://fensi.shop,0.01869,5911.89200,174.00000,4638.62053,ecom
UK,https://cvds2trk.com,0.00000,307.53550,16.00000,307.53550,ecom
UK,https://idealo.de,0.04733,1355.58130,306.00000,3890.29694,ecom
UK,https://ceneo.pl,0.01740,1680.63620,147.00000,1729.36061,ecom
UK,https://yadore.com,0.00334,938.03300,127.00000,923.31126,ecom
UK,https://akakce.com,0.02969,979.10500,157.00000,821.20331,ecom
UK,https://dollarextras.com,0.00029,2086.32800,91.00000,1694.27550,ecom
UK,https://mydealz.de,0.04686,1816.45950,302.00000,3978.67940,ecom
UK,https://manmanbuy.com,0.00116,14167.69550,83.00000,14459.07769,ecom
UK,https://fleettrackingcosts.com,0.02153,2043.31350,240.00000,1585.93597,ecom
UK,https://gonewtrend.com,,,,,ecom
UK,https://aucfan.com,0.00913,2843.30650,71.00000,3763.05935,ecom
UK,https://olx.pt,0.03935,3669.88000,223.00000,2427.77713,ecom
UK,https://trovaprezzi.it,0.00313,1604.30350,48.00000,1965.91542,ecom
UK,https://pricegrabber.com,0.00385,1658.31150,76.00000,1389.87466,ecom
UK,https://athletski.com,0.01064,3045.31000,207.00000,12302.23212,ecom
UK,https://priceoye.pk,0.00000,6500.58785,1364.00000,8722.77181,ecom
UK,https://casemecase.com,0.23122,2894.74400,93.00000,2512.35203,ecom
UK,https://hotline.ua,0.00749,2144.89050,305.00000,2384.43609,ecom
UK,https://prisjakt.nu,0.19704,2178.05400,501.00000,4760.69315,ecom
UK,https://buscape.com.br,0.00343,3575.53820,495.00000,6646.74938,ecom
UK,https://solarenergydispatch.com,0.00985,4002.11950,193.00000,5812.75295,ecom
UK,https://nascent.cn,0.02835,1946.12900,548.00000,5262.06789,ecom
UK,https://directionsfindernow.com,0.12610,1482.70250,259.00000,1515.46556,ecom
UK,https://click-ecom.com,,,,,ecom
UK,https://arukereso.hu,0.53682,1764.18800,319.00000,2370.40460,ecom
UK,https://compari.ro,0.28445,1934.34350,358.00000,1930.08873,ecom
UK,https://tipsguidees.com,0.00000,1302.99650,47.00000,613.55015,ecom
UK,https://heureka.cz,0.00040,2413.27000,199.00000,2206.06047,ecom
UK,https://bestprice.gr,,,,,ecom
UK,https://epey.com,0.13244,1325.87090,296.00000,3898.29432,ecom
UK,https://shopping.com,0.09486,3768.48950,243.00000,3518.34877,ecom
UK,https://idealo.fr,0.04265,1225.16320,277.00000,1951.01679,ecom
UK,https://zap.co.il,,,,,ecom
UK,https://moyo.ua,0.05402,2127.63000,1217.00000,4528.32939,ecom
UK,https://cimri.com,,,,,ecom
UK,https://geizhals.de,0.00000,886.89300,107.00000,767.06277,ecom
UK,https://ffere.com,0.00000,1902.00600,210.00000,1824.97014,ecom
UK,https://sonmezoutdoor.com,0.03735,2101.79670,485.00000,5551.68463,ecom
UK,https://pricerunner.com,0.00065,1546.64730,320.00000,2878.88042,ecom
UK,https://topicbite.com,,,,,ecom
UK,https://comparis.ch,0.19877,1765.23450,133.00000,1240.41351,ecom
UK,https://dealsrazor.com,0.41283,1116.95900,114.00000,755.11700,ecom
UK,https://ek.ua,0.01999,1821.47442,93.00000,1345.45198,ecom
UK,https://coolblue.de,0.29589,2192.10250,176.00000,1372.10307,ecom
UK,https://shopzilla.com,0.00041,1180.62850,16.00000,1119.63960,ecom
UK,https://iprice.ph,0.00252,2542.19325,323.00000,2119.79160,ecom
UK,https://eponuda.com,0.01132,1599.18240,125.00000,1042.40335,ecom
UK,https://kimbino.com,0.00278,3740.32600,154.00000,2827.29200,ecom
UK,https://topstairlifts.zone,,,,,ecom
UK,https://prisjakt.no,0.00674,2042.35105,938.00000,3650.45201,ecom
UK,https://pricerunner.dk,0.00000,2065.13500,554.00000,2989.81608,ecom
UK,https://geizhals.at,0.00000,992.06450,513.00000,1448.14277,ecom
UK,https://heureka.sk,0.00006,2187.27700,292.00000,1552.44317,ecom
UK,https://ubuy.fr,0.05400,1168.13240,32.00000,936.91584,ecom
UK,https://nabava.net,0.00000,2550.63560,201.00000,1124.85400,ecom
UK,https://jiancent.com,,,,,ecom
UK,https://eurekashopping.com,0.00004,1449.56050,293.00000,1296.17229,ecom
UK,https://idealo.it,0.04164,1308.86665,306.00000,2637.54971,ecom
UK,https://pricespy.co.uk,0.00010,1505.86970,1152.00000,3223.26965,ecom
UK,https://adoebike.com,0.00875,9617.85076,211.00000,6527.20352,ecom
UK,https://idealo.co.uk,0.03620,1287.47084,255.00000,3193.33026,ecom
UK,https://ibuture.com,0.00241,1771.18160,391.00000,6488.91881,ecom
UK,https://zbozi.cz,0.01063,3314.12150,597.00000,2199.71109,ecom
UK,https://ledenicheur.fr,0.07017,1509.11760,517.00000,1856.11298,ecom
UK,https://idealo.es,0.03620,1320.37755,217.00000,2210.98860,ecom
UK,https://skinflint.co.uk,0.00000,1490.00100,273.00000,1710.13519,ecom
UK,https://diantoushi.com,0.00150,2857.40450,59.00000,3892.79373,ecom
UK,https://themodernback.com,0.03750,1668.88700,694.00000,5709.36811,ecom
UK,https://maudau.com.ua,0.00000,1780.72000,3742.00000,9545.57321,ecom
UK,https://toppreise.ch,0.00443,2668.12650,203.00000,2843.83068,ecom
UK,https://ifuture.co.in,0.00000,936.15000,98.00000,1240.81163,ecom
UK,https://amevista.com,,,,,ecom
UK,https://coffeefriend.co.uk,0.00270,1815.78900,38.00000,8622.78163,ecom
UK,https://pricespy.co.nz,0.00010,1582.62220,622.00000,2933.10057,ecom
UK,https://onesportglobal.com,0.36883,1737.02080,517.00000,5186.27990,ecom
UK,https://kuantokusta.pt,,,,,ecom
UK,https://grizzlytools.shop,0.04797,1583.54400,20.00000,922.44842,ecom
UK,https://eleglide.com,0.00024,3347.01750,255.00000,5128.21514,ecom
UK,https://ultra-movies.com,,,,,
UK,https://amazon.co.uk,0.00141,1386.28827,99.00000,1630.77148,ecom
UK,https://ebay.co.uk,0.25082,2110.87390,773.00000,3783.17937,ecom
UK,https://amazon.com,0.00000,1130.31450,58.00000,1089.74750,ecom
UK,https://aliexpress.com,0.25558,3648.16100,389.00000,5447.74164,ecom
UK,https://temu.com,0.18372,7022.71204,625.00000,4367.13896,ecom
UK,https://argos.co.uk,0.01980,1435.75450,88.00000,1554.80836,ecom
UK,https://johnlewis.com,,,,,ecom
UK,https://currys.co.uk,0.10210,1103.47200,78.00000,852.47200,ecom
UK,https://ebay.com,0.00468,2178.67950,425.00000,3191.15748,ecom
UK,https://very.co.uk,0.00076,2191.84630,342.00000,3937.10367,ecom
UK,https://yodel.co.uk,0.00787,2480.92400,110.00000,2451.21314,ecom
UK,https://costco.co.uk,0.43056,6065.14750,1767.00000,6879.34769,ecom
UK,https://smythstoys.com,0.08083,,,,ecom
UK,https://alibaba.com,0.00969,1889.79920,494.00000,2115.56168,ecom
UK,https://houseoffraser.co.uk,0.00157,1637.98535,469.00000,3259.34700,ecom
UK,https://onbuy.com,0.00436,1045.92250,378.00000,905.68515,ecom
UK,https://bmstores.co.uk,,,,,ecom
UK,https://amazon.de,0.00000,1335.88264,108.00000,1654.91165,ecom
UK,https://amazon.in,0.00234,1248.48350,361.00000,5583.51027,ecom
UK,https://jdwilliams.co.uk,0.00088,2666.27970,351.00000,3605.15104,ecom
UK,https://dhgate.com,,,,,ecom
UK,https://camelcamelcamel.com,0.03074,427.46800,137.00000,542.68162,ecom
