country,target,year,month,new_referring_main_domains,referring_main_domains,category,subcategory
UK,british-gypsum.com,2025,1,21,1194,construction,
UK,marshalls.co.uk,2025,1,181,4567,construction,
UK,steelforlifebluebook.co.uk,2025,1,11,133,construction,
UK,rexel.co.uk,2025,1,16,780,construction,
UK,macegroup.com,2025,1,57,2554,construction,
UK,brandonhirestation.com,2025,1,26,895,construction,
UK,golita.co.uk,2025,1,5,86,construction,
UK,themetalstore.co.uk,2025,1,24,449,construction,
UK,egger.com,2025,1,119,6976,construction,
UK,constructionline.co.uk,2025,1,46,4361,construction,
UK,drainagesuperstore.co.uk,2025,1,19,1084,construction,
UK,theconstructionindex.co.uk,2025,1,140,6989,construction,
UK,burohappold.com,2025,1,109,4756,construction,
UK,tradefixdirect.com,2025,1,19,895,construction,
UK,insulation4less.co.uk,2025,1,10,405,construction,
UK,timco.co.uk,2025,1,7,382,construction,
UK,todd-doors.co.uk,2025,1,18,492,construction,
UK,fmb.org.uk,2025,1,76,4764,construction,
UK,tarmac.com,2025,1,77,2213,construction,
UK,materialsmarket.com,2025,1,37,986,construction,
UK,dciron.co.uk,2025,1,14,263,construction,
UK,safetyliftingear.com,2025,1,35,1289,construction,
UK,chas.co.uk,2025,1,92,5044,construction,
UK,howarth-timber.co.uk,2025,1,23,982,construction,
UK,cnh.com,2025,1,66,4655,construction,
UK,vent-axia.com,2025,1,18,1032,construction,
UK,standardsforhighways.co.uk,2025,1,16,803,construction,
UK,luckinslive.com,2025,1,21,484,construction,
UK,stelrad.com,2025,1,67,1787,construction,
UK,permagard.co.uk,2025,1,40,1174,construction,
UK,roofingmegastore.co.uk,2025,1,35,1157,construction,
UK,insulationuk.co.uk,2025,1,8,91,construction,
UK,jtatkinson.co.uk,2025,1,30,795,construction,
UK,parkersteel.co.uk,2025,1,16,328,construction,
UK,championtimber.com,2025,1,23,520,construction,
UK,urbanistarchitecture.co.uk,2025,1,48,862,construction,
UK,sdslondon.co.uk,2025,1,38,640,construction,
UK,deltekfirst.com,2025,1,2,169,construction,
UK,labc.co.uk,2025,1,63,3422,construction,
UK,stairbox.com,2025,1,28,863,construction,
UK,mitsubishielectric.co.uk,2025,1,44,1865,construction,
US,aceservices.com,2025,1,8,465,construction,
US,buildertrend.net,2025,1,39,1640,construction,
US,buildingconnected.com,2025,1,35,1290,construction,
US,supplyhouse.com,2025,1,129,4455,construction,
US,inchcalculator.com,2025,1,598,20322,construction,
US,texturacorp.com,2025,1,13,429,construction,
US,milwaukeetool.com,2025,1,508,11098,construction,
US,deltekfirst.com,2025,1,2,169,construction,
US,membercatalog.com,2025,1,6,131,construction,
US,companycam.com,2025,1,59,1372,construction,
US,moraware.net,2025,1,4,155,construction,
US,hyphensolutions.com,2025,1,18,565,construction,
US,up.codes,2025,1,138,5175,construction,
US,coinscloud.com,2025,1,4,44,construction,
US,orgill.com,2025,1,68,4208,construction,
US,mscdirect.com,2025,1,265,12330,construction,
US,hdsupplysolutions.com,2025,1,146,9560,construction,
US,cat.com,2025,1,395,14081,construction,
US,architecturaldesigns.com,2025,1,211,25373,construction,
US,bqecore.com,2025,1,8,263,construction,
US,graybar.com,2025,1,66,3181,construction,
US,doitbestcorp.com,2025,1,6,427,construction,
US,dewalt.com,2025,1,238,10954,construction,
US,kiewit.com,2025,1,85,3250,construction,
US,sunbeltrentals.com,2025,1,185,6503,construction,
US,anixter.com,2025,1,66,3893,construction,
US,johnstonesupply.com,2025,1,57,1772,construction,
US,radwell.com,2025,1,41,1339,construction,
US,constructconnect.com,2025,1,285,9843,construction,
US,viewpointcloud.com,2025,1,24,1351,construction,
US,generac.com,2025,1,250,8563,construction,
US,acculynx.com,2025,1,16,828,construction,
US,strongtie.com,2025,1,126,8961,construction,
US,houseplans.net,2025,1,115,10184,construction,
US,energystar.gov,2025,1,1528,66991,construction,
US,neuco.com,2025,1,9,283,construction,
US,unitedrentals.com,2025,1,228,7184,construction,
US,carrier.com,2025,1,393,17448,construction,
US,myenergycenter.com,2025,1,3,174,construction,
US,msisurfaces.com,2025,1,224,17809,construction,
US,trane.com,2025,1,408,16620,construction,
US,mykeycounter.com,2025,1,5,47,construction,
US,mydoitbest.com,2025,1,22,898,construction,
US,fastenal.com,2025,1,232,10187,construction,
US,avolvecloud.com,2025,1,18,405,construction,
US,payzerware.com,2025,1,4,230,construction,
US,jobtread.com,2025,1,40,571,construction,
US,hh2.com,2025,1,12,312,construction,
US,platt.com,2025,1,43,1780,construction,
US,smartbid.co,2025,1,11,497,construction,
US,owenscorning.com,2025,1,314,13428,construction,
US,hilti.com,2025,1,95,4942,construction,
US,e-builder.net,2025,1,13,880,construction,
US,stoneprofits.com,2025,1,15,504,construction,
US,houseplans.com,2025,1,91,6714,construction,
US,hvacdirect.com,2025,1,71,3831,construction,
US,acuitybrands.com,2025,1,126,5674,construction,
US,coconstruct.com,2025,1,28,1466,construction,
US,protechskillsinstitute.org,2025,1,7,245,construction,
US,ur.com,2025,1,14,785,construction,
US,jacobs.com,2025,1,288,9157,construction,
US,planhub.com,2025,1,22,594,construction,
US,stackct.com,2025,1,43,1015,construction,
US,dkhardware.com,2025,1,79,1907,construction,
US,rheem.com,2025,1,227,9326,construction,
US,hunterdouglas.com,2025,1,154,10529,construction,
US,pool360.com,2025,1,10,152,construction,
US,tranetechnologies.com,2025,1,109,2799,construction,
US,thomasnet.com,2025,1,990,39379,construction,
US,golmn.com,2025,1,56,872,construction,
US,plangrid.com,2025,1,61,2392,construction,
US,eagleview.com,2025,1,44,1982,construction,
US,lennoxpros.com,2025,1,39,1798,construction,
US,greenbuildingadvisor.com,2025,1,212,6893,construction,
US,daltile.com,2025,1,227,13484,construction,
US,squarecoil.net,2025,1,4,20,construction,
US,fieldwire.com,2025,1,52,1536,construction,
US,gaf.com,2025,1,262,13331,construction,
US,thebluebook.com,2025,1,379,16231,construction,
US,smartgovcommunity.com,2025,1,46,820,construction,
US,occinc.com,2025,1,11,489,construction,
US,bedrosians.com,2025,1,55,1978,construction,
US,johnsoncontrols.com,2025,1,275,14370,construction,
US,pella.com,2025,1,130,6023,construction,
US,contractorforeman.net,2025,1,2,71,construction,
US,mihomes.com,2025,1,127,3947,construction,
US,marketsharpm.com,2025,1,7,168,construction,
US,burnsmcd.com,2025,1,67,3427,construction,
US,mohawkind.com,2025,1,52,2162,construction,
US,truelook.cloud,2025,1,9,409,construction,
US,clicksafety.com,2025,1,33,983,construction,
US,terminix.com,2025,1,208,9398,construction,
US,winsupplyinc.com,2025,1,55,3145,construction,
US,mohawkxchange.com,2025,1,6,144,construction,
US,goodmanmfg.com,2025,1,175,7174,construction,
US,makitatools.com,2025,1,128,4904,construction,
US,elliottelectric.com,2025,1,114,2223,construction,
US,totousa.com,2025,1,118,5401,construction,
UK,mcas.ms,2025,1,330,4157,computer security,
UK,norton.com,2025,1,1950,72693,computer security,
UK,pages.dev,2025,1,6,179,computer security,
UK,pbapi.xyz,2025,1,4,21,computer security,
UK,gogoanime3.cc,2025,1,10,239,computer security,
UK,cloudflare.com,2025,1,14078,296143,computer security,
UK,sophos.com,2025,1,1159,65748,computer security,
UK,mcafee.com,2025,1,893,60489,computer security,
UK,blcshine.io,2025,1,4,201,computer security,
UK,axahealth.co.uk,2025,1,69,2737,computer security,
UK,pingone.com,2025,1,32,773,computer security,
UK,totalav.com,2025,1,91,3022,computer security,
UK,theregister.com,2025,1,1393,101213,computer security,
UK,avg.com,2025,1,654,60401,computer security,
UK,bitdefender.com,2025,1,985,47678,computer security,
UK,datto.com,2025,1,124,6800,computer security,
UK,odysee.com,2025,1,959,32459,computer security,
UK,avast.com,2025,1,1234,80341,computer security,
UK,ncsc.gov.uk,2025,1,772,30567,computer security,
UK,virustotal.com,2025,1,1009,46884,computer security,
UK,itglue.com,2025,1,29,1318,computer security,
UK,knowbe4.com,2025,1,351,14542,computer security,
UK,opendns.com,2025,1,556,29009,computer security,
UK,myfreshworks.com,2025,1,156,3599,computer security,
UK,cyberark.cloud,2025,1,4,70,computer security,
UK,tryhackme.com,2025,1,381,5576,computer security,
UK,crowdstrike.com,2025,1,1102,29158,computer security,
UK,kaspersky.com,2025,1,1874,90980,computer security,
UK,pingidentity.com,2025,1,198,7786,computer security,
UK,us.kg,2025,1,4,32,computer security,
UK,avira.com,2025,1,326,26870,computer security,
UK,santanderopenacademy.com,2025,1,129,5063,computer security,
UK,senso.cloud,2025,1,10,250,computer security,
UK,vpnoverview.com,2025,1,414,14076,computer security,
UK,poperblocker.com,2025,1,19,625,computer security,
UK,barracudanetworks.com,2025,1,36,2166,computer security,
UK,multiverse.io,2025,1,66,2409,computer security,
UK,fortinet.com,2025,1,1199,41071,computer security,
UK,eset.com,2025,1,689,45484,computer security,
UK,paloaltonetworks.com,2025,1,908,30540,computer security,
UK,pimeyes.com,2025,1,134,3254,computer security,
UK,pvue2.com,2025,1,7,201,computer security,
UK,scomis.org,2025,1,7,373,computer security,
UK,torproject.org,2025,1,1062,51854,computer security,
UK,kolide.com,2025,1,26,1752,computer security,
UK,hackthebox.com,2025,1,470,7131,computer security,
UK,symantec.com,2025,1,526,61566,computer security,
UK,syncromsp.com,2025,1,49,1800,computer security,
UK,kaspersky.co.uk,2025,1,139,4304,computer security,
UK,superantispyware.com,2025,1,73,6890,computer security,
UK,immersivelabs.online,2025,1,3,225,computer security,
UK,pi.ai,2025,1,124,3512,computer security,
UK,mycleanpc.com,2025,1,20,543,computer security,
UK,hyperbeam.com,2025,1,22,621,computer security,
UK,kali.org,2025,1,399,19138,computer security,
UK,subsource.net,2025,1,40,446,computer security,
UK,checkpoint.com,2025,1,1398,44194,computer security,
UK,linux.do,2025,1,120,957,computer security,
UK,metacompliance.com,2025,1,56,1941,computer security,
UK,factordb.com,2025,1,27,769,computer security,
UK,barracuda.com,2025,1,210,12333,computer security,
UK,cloud-security.net,2025,1,2,126,computer security,
UK,proofpoint.com,2025,1,2314,121687,computer security,
UK,mysellix.io,2025,1,157,1591,computer security,
UK,owasp.org,2025,1,1113,45192,computer security,
UK,animeseries.so,2025,1,7,220,computer security,
UK,cambridgeorg.sharepoint.com,2025,1,0,7,computer security,
UK,sans.org,2025,1,491,25588,computer security,
UK,atera.com,2025,1,94,3080,computer security,
UK,softcat.com,2025,1,27,1407,computer security,
UK,ipqualityscore.com,2025,1,125,4657,computer security,
UK,rapid7.com,2025,1,354,18107,computer security,
UK,openvpn.com,2025,1,9,336,computer security,
UK,watchguard.com,2025,1,174,9597,computer security,
UK,portswigger.net,2025,1,508,18315,computer security,
UK,cyberark.com,2025,1,345,9941,computer security,
UK,one.one,2025,1,393,47879,computer security,
UK,openvpn.net,2025,1,306,17860,computer security,
UK,vidqu.ai,2025,1,33,294,computer security,
UK,safefinder.com,2025,1,10,222,computer security,
UK,mailfence.com,2025,1,74,3005,computer security,
UK,gchq.github.io,2025,1,82,3383,computer security,
UK,ninjaone.com,2025,1,204,3420,computer security,
UK,urlvoid.com,2025,1,78,4567,computer security,
UK,labondemand.com,2025,1,7,202,computer security,
UK,scanguard.com,2025,1,15,477,computer security,
UK,splunkcloud.com,2025,1,10,242,computer security,
UK,f-secure.com,2025,1,306,26635,computer security,
UK,trustwave.com,2025,1,556,33192,computer security,
UK,cloud.tenable.com,2025,1,2,138,computer security,
UK,isaca.org,2025,1,553,20425,computer security,
UK,solarwinds.com,2025,1,405,20216,computer security,
UK,browserleaks.com,2025,1,180,3396,computer security,
UK,offsec.com,2025,1,128,8533,computer security,
UK,sophos.net,2025,1,3,166,computer security,
UK,qualys.eu,2025,1,8,213,computer security,
UK,eccouncil.org,2025,1,294,12649,computer security,
UK,abuseipdb.com,2025,1,104,3057,computer security,
US,mcas.ms,2025,1,330,4157,computer security,
US,pingone.com,2025,1,32,773,computer security,
US,norton.com,2025,1,1950,72693,computer security,
US,gogoanime3.cc,2025,1,10,239,computer security,
US,pbapi.xyz,2025,1,4,21,computer security,
US,mcafee.com,2025,1,893,60489,computer security,
US,itglue.com,2025,1,29,1318,computer security,
US,cloudflare.com,2025,1,14078,296143,computer security,
US,knowbe4.com,2025,1,351,14542,computer security,
US,pages.dev,2025,1,6,179,computer security,
US,sophos.com,2025,1,1159,65748,computer security,
US,superantispyware.com,2025,1,73,6890,computer security,
US,avg.com,2025,1,654,60401,computer security,
US,pingidentity.com,2025,1,198,7786,computer security,
US,opendns.com,2025,1,556,29009,computer security,
US,bitdefender.com,2025,1,985,47678,computer security,
US,odysee.com,2025,1,959,32459,computer security,
US,barracudanetworks.com,2025,1,36,2166,computer security,
US,ninjarmm.com,2025,1,24,972,computer security,
US,virustotal.com,2025,1,1009,46884,computer security,
US,avast.com,2025,1,1234,80341,computer security,
US,datto.com,2025,1,124,6800,computer security,
US,paloaltonetworks.com,2025,1,908,30540,computer security,
US,gpcloudservice.com,2025,1,8,121,computer security,
US,totalav.com,2025,1,91,3022,computer security,
US,fortinet.com,2025,1,1199,41071,computer security,
US,avenuesrecovery-my.sharepoint.com,2025,1,0,0,computer security,
US,crowdstrike.com,2025,1,1102,29158,computer security,
US,splunkcloud.com,2025,1,10,242,computer security,
US,proofpoint.com,2025,1,2314,121687,computer security,
US,proofpointessentials.com,2025,1,9,364,computer security,
US,us.kg,2025,1,4,32,computer security,
US,tryhackme.com,2025,1,381,5576,computer security,
US,symantec.com,2025,1,526,61566,computer security,
US,poperblocker.com,2025,1,19,625,computer security,
US,theregister.com,2025,1,1393,101213,computer security,
US,trellix.com,2025,1,166,10705,computer security,
US,pi.ai,2025,1,124,3512,computer security,
US,sentinelone.net,2025,1,3,282,computer security,
US,cloud.tenable.com,2025,1,2,138,computer security,
US,syncromsp.com,2025,1,49,1800,computer security,
US,pimeyes.com,2025,1,134,3254,computer security,
US,atera.com,2025,1,94,3080,computer security,
US,isaca.org,2025,1,553,20425,computer security,
US,barracuda.com,2025,1,210,12333,computer security,
US,secretservercloud.com,2025,1,3,99,computer security,
US,avira.com,2025,1,326,26870,computer security,
US,eset.com,2025,1,689,45484,computer security,
US,hackthebox.com,2025,1,470,7131,computer security,
US,sans.org,2025,1,491,25588,computer security,
US,kaspersky.com,2025,1,1874,90980,computer security,
US,webroot.com,2025,1,227,16208,computer security,
US,hyperbeam.com,2025,1,22,621,computer security,
US,cyberark.cloud,2025,1,4,70,computer security,
US,okta-gov.com,2025,1,3,18,computer security,
US,myfreshworks.com,2025,1,156,3599,computer security,
US,rapid7.com,2025,1,354,18107,computer security,
US,aristotleinsight.com,2025,1,4,167,computer security,
US,duo.com,2025,1,333,15185,computer security,
US,animeseries.so,2025,1,7,220,computer security,
US,torproject.org,2025,1,1062,51854,computer security,
US,secureauth.com,2025,1,39,2039,computer security,
US,sailpoint.com,2025,1,197,6187,computer security,
US,digicert.com,2025,1,395,19127,computer security,
US,arcticwolf.com,2025,1,294,4645,computer security,
US,linux.do,2025,1,120,957,computer security,
US,amazonaws-us-gov.com,2025,1,16,216,computer security,
US,vpnoverview.com,2025,1,414,14076,computer security,
US,nodeseek.com,2025,1,64,687,computer security,
US,ipqualityscore.com,2025,1,125,4657,computer security,
US,kali.org,2025,1,399,19138,computer security,
US,spamtitan.com,2025,1,40,1235,computer security,
US,qualys.com,2025,1,334,13171,computer security,
US,thehackernews.com,2025,1,737,33957,computer security,
US,infosecinstitute.com,2025,1,303,13313,computer security,
US,saviyntcloud.com,2025,1,11,134,computer security,
US,safenetid.com,2025,1,8,216,computer security,
US,sonicwall.com,2025,1,275,13106,computer security,
US,ninjaone.com,2025,1,204,3420,computer security,
US,solarwinds.com,2025,1,405,20216,computer security,
US,mangarpg.com,2025,1,5,31,computer security,
US,owasp.org,2025,1,1113,45192,computer security,
US,ncrsaas.com,2025,1,5,132,computer security,
US,cloaked.com,2025,1,28,455,computer security,
US,getmydrivers.com,2025,1,30,247,computer security,
US,checkpoint.com,2025,1,1398,44194,computer security,
US,labondemand.com,2025,1,7,202,computer security,
US,trustedauth.com,2025,1,6,223,computer security,
US,abuseipdb.com,2025,1,104,3057,computer security,
US,mywot.com,2025,1,294,13602,computer security,
US,brightgauge.co,2025,1,2,155,computer security,
US,360.cn,2025,1,1367,40332,computer security,
US,urlvoid.com,2025,1,78,4567,computer security,
US,urlscan.io,2025,1,951,24953,computer security,
US,umbrella.com,2025,1,39,1960,computer security,
US,cloud.sophos.com,2025,1,2,138,computer security,
US,subsource.net,2025,1,40,446,computer security,
US,imprivata.com,2025,1,76,3120,computer security,
UK,dell.com,2024,1,3011,164927,computer hardware,
UK,dell.com,2024,2,2431,163400,computer hardware,
UK,dell.com,2024,3,3071,164013,computer hardware,
UK,dell.com,2024,4,2613,164157,computer hardware,
UK,dell.com,2024,5,2336,162858,computer hardware,
UK,dell.com,2024,6,2255,162354,computer hardware,
UK,dell.com,2024,7,3089,163045,computer hardware,
UK,dell.com,2024,8,2366,161763,computer hardware,
UK,dell.com,2024,9,2668,161700,computer hardware,
UK,dell.com,2024,10,2999,159047,computer hardware,
UK,dell.com,2024,11,3461,156179,computer hardware,
UK,dell.com,2024,12,2938,153749,computer hardware,
UK,dell.com,2025,1,2631,152807,computer hardware,
UK,nvidia.com,2024,1,4032,146144,computer hardware,
UK,nvidia.com,2024,2,3527,145705,computer hardware,
UK,nvidia.com,2024,3,4738,148049,computer hardware,
UK,nvidia.com,2024,4,3760,149911,computer hardware,
UK,nvidia.com,2024,5,3641,150568,computer hardware,
UK,nvidia.com,2024,6,3560,151748,computer hardware,
UK,nvidia.com,2024,7,4033,153605,computer hardware,
UK,nvidia.com,2024,8,3217,153616,computer hardware,
UK,nvidia.com,2024,9,3592,154648,computer hardware,
UK,nvidia.com,2024,10,4188,154446,computer hardware,
UK,nvidia.com,2024,11,4102,154268,computer hardware,
UK,nvidia.com,2024,12,4236,154176,computer hardware,
UK,nvidia.com,2025,1,5074,154666,computer hardware,
UK,overclockers.co.uk,2024,1,265,11918,computer hardware,
UK,overclockers.co.uk,2024,2,167,11220,computer hardware,
UK,overclockers.co.uk,2024,3,177,11032,computer hardware,
UK,overclockers.co.uk,2024,4,172,10924,computer hardware,
UK,overclockers.co.uk,2024,5,155,10764,computer hardware,
UK,overclockers.co.uk,2024,6,238,10792,computer hardware,
UK,overclockers.co.uk,2024,7,227,10812,computer hardware,
UK,overclockers.co.uk,2024,8,200,10735,computer hardware,
UK,overclockers.co.uk,2024,9,235,10782,computer hardware,
UK,overclockers.co.uk,2024,10,382,10632,computer hardware,
UK,overclockers.co.uk,2024,11,306,10080,computer hardware,
UK,overclockers.co.uk,2024,12,404,10076,computer hardware,
UK,overclockers.co.uk,2025,1,289,9888,computer hardware,
UK,zoom.com,2024,1,3500,138115,computer hardware,
UK,zoom.com,2024,2,3786,140710,computer hardware,
UK,zoom.com,2024,3,4285,144142,computer hardware,
UK,zoom.com,2024,4,3479,146515,computer hardware,
UK,zoom.com,2024,5,3411,148609,computer hardware,
UK,zoom.com,2024,6,3471,151008,computer hardware,
UK,zoom.com,2024,7,3455,153487,computer hardware,
UK,zoom.com,2024,8,3078,154938,computer hardware,
UK,zoom.com,2024,9,3120,155748,computer hardware,
